state,sales,quantity,discount,profit,order_year,order_quarter,shipping_duration,profit_status,profit_margin,delivery_status,ship_mode_Same Day,ship_mode_Second Class,ship_mode_Standard Class,segment_Corporate,segment_Home Office,region_East,region_South,region_West,category_Office Supplies,category_Technology,subcategory_Appliances,subcategory_Art,subcategory_Binders,subcategory_Bookcases,subcategory_Chairs,subcategory_Copiers,subcategory_Envelopes,subcategory_Fasteners,subcategory_Furnishings,subcategory_Labels,subcategory_Machines,subcategory_Paper,subcategory_Phones,subcategory_Storage,subcategory_Supplies,subcategory_Tables,order_month_August,order_month_December,order_month_February,order_month_January,order_month_July,order_month_June,order_month_March,order_month_May,order_month_November,order_month_October,order_month_September,order_size_category_Medium,order_size_category_Small,transaction_value_segment_Low,transaction_value_segment_Medium,transaction_value_segment_Premium,discount_risk_tier_Low Discount,discount_risk_tier_Medium Discount,discount_risk_tier_No Discount
California,-0.7802030872514268,-1.253800269166861,-0.7565542982020771,-0.46949793164981424,2017,1,0.023935727767260166,1,0.29923791244631126,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
California,-0.12234116871537143,1.8922138863855849,0.2122175547612757,0.8241727394412748,2017,1,0.023935727767260166,1,0.46527916036007916,1,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
New Jersey,0.4305315658762287,-0.35493908186616213,-0.7565542982020771,0.32160355004057645,2016,4,1.740608413735427,1,-0.0007075676559790868,1,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
New Jersey,-0.6740409059917136,-1.253800269166861,-0.7565542982020771,-0.2935023909549497,2016,4,1.740608413735427,1,0.34208726674663853,1,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Wisconsin,2.1248017789602343,0.5439221054345367,-0.7565542982020771,1.0869484286082691,2015,3,0.023935727767260166,1,-0.1078309534067971,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
Washington,2.1248017789602343,-0.35493908186616213,-0.7565542982020771,1.8567126979935646,2014,2,1.1683841850793713,1,0.10641581809483887,1,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
Washington,-0.630142370102513,-0.8043696755165116,-0.7565542982020771,-0.4760846215713681,2014,2,1.1683841850793713,1,-0.1292556305569607,1,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Illinois,0.5906042298068901,0.5439221054345367,0.2122175547612757,1.8567126979935646,2017,4,0.023935727767260166,1,0.49206000679778367,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
Delaware,0.35290047083006354,0.09449151178418727,0.696603481242952,-1.803814788127052,2015,3,-1.6927369582009066,0,-0.6556905548181234,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Delaware,2.1248017789602343,-0.8043696755165116,-0.7565542982020771,1.8567126979935646,2015,3,-1.6927369582009066,1,0.32066258959647487,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Delaware,0.4786363042595363,1.4427832927352355,-0.7565542982020771,1.8567126979935646,2015,3,-1.6927369582009066,1,0.7491561325997468,0,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
California,-0.4298441921789135,-0.35493908186616213,-0.7565542982020771,0.5572591709208844,2016,4,-0.5482885008887954,1,0.7705808097499106,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
California,-0.06129791449103641,0.09449151178418727,-0.7565542982020771,0.7768788134545879,2016,4,-0.5482885008887954,1,0.38493662104696574,0,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
California,1.9383662965805926,2.341644480035934,-0.7565542982020771,1.8567126979935646,2016,4,-0.5482885008887954,1,0.6206080696987653,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
California,-0.4672260763166807,0.5439221054345367,-0.7565542982020771,0.4337061634737362,2016,4,-0.5482885008887954,1,0.7491561325997468,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
California,2.1248017789602343,0.09449151178418727,-0.7565542982020771,1.8567126979935646,2016,4,-0.5482885008887954,1,0.29923791244631126,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
California,-0.8002625261881114,-0.35493908186616213,0.2122175547612757,-0.4835328044074815,2016,4,-0.5482885008887954,1,0.49206000679778367,0,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
California,-0.7438875643093485,0.5439221054345367,-0.7565542982020771,-0.41045514166299213,2016,4,-0.5482885008887954,1,0.32066258959647487,0,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
Illinois,-0.7827860510365402,1.4427832927352355,3.1185331136513343,-1.0140699881918733,2014,1,0.023935727767260166,0,-3.899998808985754,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Illinois,-0.35713020709064786,-0.8043696755165116,0.2122175547612757,-0.0703282422225912,2014,1,0.023935727767260166,1,0.11712815666992067,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
Washington,-0.7211385254679815,-0.8043696755165116,-0.7565542982020771,-0.24952555185975575,2015,3,1.1683841850793713,1,0.749156132599747,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
Pennsylvania,-0.6864225443194368,-0.8043696755165116,0.2122175547612757,-0.2761097308531331,2015,4,0.023935727767260166,1,0.43849831392237465,1,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
Georgia,0.32804240651277783,0.09449151178418727,-0.7565542982020771,1.8567126979935646,2017,2,-2.264961186856962,1,0.7491561325997468,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Texas,1.5292390511678808,0.5439221054345367,0.2122175547612757,1.8567126979935646,2015,1,0.5961599564233158,1,0.19747069598303416,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
Texas,-0.7891723697529449,-0.35493908186616213,0.2122175547612757,-0.5181485393917132,2015,1,0.5961599564233158,1,-0.01677607551860186,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
Texas,2.1248017789602343,2.341644480035934,0.7934806665392874,-1.8922059961834958,2015,1,0.5961599564233158,0,-0.9509550130220586,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
California,-0.6745740865895581,0.5439221054345367,-0.7565542982020771,-0.14213740752595733,2015,3,-0.5482885008887954,1,0.7063067782994199,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
California,-0.582867023760297,0.9933526990848861,-0.7565542982020771,-0.5166629728697562,2015,3,-0.5482885008887954,1,-0.2149543391576151,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
Pennsylvania,-0.2394631733752224,2.341644480035934,2.6341471871696576,-1.8922059961834958,2016,2,0.023935727767260166,0,-2.0431934559715756,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Kentucky,2.1248017789602343,-0.8043696755165116,-0.7565542982020771,1.8567126979935646,2016,4,-1.120512729544851,1,0.34208726674663853,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Kentucky,2.1248017789602343,2.341644480035934,-0.7565542982020771,1.8351719834251872,2016,4,-1.120512729544851,1,-0.0007075676559791629,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Minnesota,-0.5704261431439244,-0.8043696755165116,-0.7565542982020771,0.20076390610385186,2015,2,0.023935727767260166,1,0.8134301640502376,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
Minnesota,1.4082070554571702,-0.35493908186616213,-0.7565542982020771,1.8567126979935646,2015,2,0.023935727767260166,1,0.3420872667466385,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Minnesota,-0.09660631852607492,-0.35493908186616213,-0.7565542982020771,-0.16667978047774076,2015,2,0.023935727767260166,1,-0.06498159910646992,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Delaware,1.4912055018549706,-0.8043696755165116,-0.7565542982020771,1.8567126979935646,2017,3,-1.120512729544851,1,0.363511943896802,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
North Carolina,1.4437879740199957,-0.35493908186616213,0.2122175547612757,1.8567126979935646,2017,4,1.740608413735427,1,0.19747069598303416,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
North Carolina,2.1248017789602343,1.4427832927352355,1.1809894077246286,-1.8922059961834958,2017,4,1.740608413735427,0,-1.043375188963941,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
California,-0.7041952309142548,0.5439221054345367,-0.7565542982020771,-0.3345827145027663,2017,1,0.023935727767260166,1,0.36351194389680214,1,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Michigan,2.1248017789602343,-1.253800269166861,-0.7565542982020771,1.8567126979935646,2014,3,0.023935727767260166,1,0.8134301640502376,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Michigan,0.1615419542636574,-0.35493908186616213,-0.2721683717204007,0.717659654839588,2014,3,0.023935727767260166,1,0.21830024321235986,1,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
Michigan,-0.6038387939421822,-0.35493908186616213,-0.7565542982020771,0.04009886924288193,2014,3,0.023935727767260166,1,0.7063067782994196,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Michigan,-0.5117762773810247,0.9933526990848861,-0.7565542982020771,0.22245724736969028,2014,3,0.023935727767260166,1,0.6420327468489289,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Michigan,0.9461764462805501,-0.8043696755165116,-0.7565542982020771,1.8567126979935646,2014,3,0.023935727767260166,1,0.3420872667466385,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
California,-0.4589321559057657,0.09449151178418727,-0.7565542982020771,-0.01257429990322035,2015,4,-2.264961186856962,1,0.27781323529614765,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
California,-0.7486032504858403,-0.8043696755165116,0.2122175547612757,-0.3918075509376045,2017,2,0.023935727767260166,1,0.4384983139223745,1,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
Texas,2.1248017789602343,0.5439221054345367,0.696603481242952,-1.8922059961834958,2014,2,-1.120512729544851,0,-0.53326382824576,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
Texas,-0.5653313063200764,0.5439221054345367,0.2122175547612757,-0.3549668578748251,2014,2,-1.120512729544851,1,0.010004770919102674,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
Texas,1.5481373412470374,-0.8043696755165116,0.696603481242952,-1.8922059961834958,2014,2,-1.120512729544851,0,-0.9617573712490318,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
Wisconsin,-0.7229157941274632,-0.35493908186616213,-0.7565542982020771,-0.25430785504687775,2017,4,1.1683841850793713,1,0.749156132599747,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
California,1.2987806240928754,-0.35493908186616213,-0.029975408479562548,-1.5492131065352097,2017,4,0.023935727767260166,0,-0.4342422111651719,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
California,-0.7688878101193927,-1.253800269166861,-0.7565542982020771,-0.4491002214602033,2017,4,0.023935727767260166,1,0.32066258959647487,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
Ohio,-0.7081289188805746,0.09449151178418727,0.2122175547612757,-0.29891555115824525,2015,4,-2.264961186856962,1,0.49206000679778367,0,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
North Carolina,-0.6226304479017698,0.09449151178418727,0.2122175547612757,-0.2617831715180954,2016,3,0.023935727767260166,1,0.25103238885844315,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False
North Carolina,-0.4476524241469212,-0.35493908186616213,0.2122175547612757,0.2504591587972641,2016,3,0.023935727767260166,1,0.5188408532354883,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False
Massachusetts,-0.20584909879555657,0.09449151178418727,-0.7565542982020771,1.1012342874906504,2016,2,-0.5482885008887954,1,0.7277314554495832,0,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Texas,-0.7966605950382283,-0.8043696755165116,3.1185331136513343,-0.8692102937791222,2015,2,0.023935727767260166,0,-3.792875423234936,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
Pennsylvania,1.9306529505984418,1.4427832927352355,1.1809894077246286,-1.8922059961834958,2015,1,0.023935727767260166,0,-0.6862972364612143,1,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
Pennsylvania,-0.7698830805687024,-1.253800269166861,0.2122175547612757,-0.5887909583855973,2015,1,0.023935727767260166,0,-0.5256121578349873,1,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
Pennsylvania,-0.8158313996451719,-0.35493908186616213,2.6341471871696576,-0.6057562637345221,2015,1,0.023935727767260166,0,-1.7575310939693942,1,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
Colorado,-0.7837694730281203,-0.8043696755165116,0.2122175547612757,-0.44710589928004174,2017,3,-0.5482885008887954,1,0.5188408532354881,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
Colorado,-0.7789353022743298,-1.253800269166861,0.2122175547612757,-0.4370732377002497,2017,3,-0.5482885008887954,1,0.5188408532354881,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
Colorado,-0.8130588605363804,-0.35493908186616213,0.2122175547612757,-0.5655849169626975,2017,4,0.023935727767260166,0,-0.6862972364612143,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
Rhode Island,-0.5261721535228273,-0.35493908186616213,-0.7565542982020771,-0.07391327376073861,2015,2,0.023935727767260166,1,0.32066258959647487,1,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
Illinois,-0.747939736852967,0.09449151178418727,3.1185331136513343,-1.6146797846329604,2014,4,0.023935727767260166,0,-5.078356052244752,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
Illinois,0.44243926589475674,0.5439221054345367,1.665375334206305,-1.8922059961834958,2014,4,0.023935727767260166,0,-1.457585613867104,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Illinois,-0.6233887491964821,0.09449151178418727,0.2122175547612757,-0.7827625323370194,2014,4,0.023935727767260166,0,-0.6862972364612143,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
Illinois,-0.7671342383753705,-0.35493908186616213,2.1497612606879812,-0.7095424180082328,2014,4,0.023935727767260166,0,-1.2219141652153043,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
Illinois,-0.803722275845236,-0.8043696755165116,3.1185331136513343,-0.8181040920602897,2014,4,0.023935727767260166,0,-4.0071221947365725,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
Illinois,-0.6226304479017698,-0.8043696755165116,0.2122175547612757,-0.8283606061296915,2014,4,0.023935727767260166,0,-0.7666397757743278,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
California,-0.7175128974026386,-0.35493908186616213,0.2122175547612757,-0.32583890059042553,2015,3,0.5961599564233158,1,0.46527916036007916,1,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
Texas,-0.8046227586327067,-0.8043696755165116,0.2122175547612757,-0.5337571629854262,2014,1,-2.264961186856962,1,-0.09711861483171531,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
Texas,-0.8002625261881114,-1.253800269166861,0.2122175547612757,-0.4813349799640381,2014,1,-2.264961186856962,1,0.5188408532354881,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
Texas,-0.7388401213164203,-0.35493908186616213,0.2122175547612757,-0.3604546355746573,2014,1,-2.264961186856962,1,0.49206000679778367,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
Pennsylvania,-0.5938149987027048,0.9933526990848861,0.2122175547612757,-0.12076966988136985,2015,1,0.023935727767260166,1,0.41171746748467014,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
Pennsylvania,-0.7315888651857345,-0.35493908186616213,0.2122175547612757,-0.37437419038313147,2015,1,0.023935727767260166,1,0.38493662104696563,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
Florida,0.27273380582970413,0.09449151178418727,0.2122175547612757,-0.07115581809327046,2014,4,1.1683841850793713,1,-0.09711861483171531,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
Georgia,-0.43784190114658156,0.09449151178418727,-0.7565542982020771,0.24268537233989979,2015,3,1.740608413735427,1,0.49206000679778367,1,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
Tennessee,-0.5818717533109871,2.341644480035934,0.2122175547612757,-0.366803906189049,2017,2,-1.6927369582009066,1,0.010004770919102674,0,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Tennessee,-0.42860010411727617,0.5439221054345367,0.2122175547612757,-0.31470732678891183,2017,2,-1.6927369582009066,1,-0.043556921956306324,0,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
Pennsylvania,-0.5198806224682617,0.9933526990848861,0.2122175547612757,0.1228225392669279,2014,4,0.023935727767260166,1,0.5456216996731926,1,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
Pennsylvania,0.2763357369795873,0.9933526990848861,0.2122175547612757,-1.733728608652805,2014,4,0.023935727767260166,0,-0.6595163900235098,1,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
Pennsylvania,-0.7714470769890464,0.09449151178418727,0.2122175547612757,-0.4385723710397588,2014,4,0.023935727767260166,1,0.41171746748467014,1,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
Illinois,-0.7273234204029781,2.341644480035934,2.1497612606879812,-0.7972722437090107,2015,4,-2.264961186856962,0,-1.1683524723398953,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Texas,-0.7388401213164203,-0.35493908186616213,0.2122175547612757,-0.3604546355746573,2016,1,-1.120512729544851,1,0.49206000679778367,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
